uuid,ndvi_peak_date,ndvi_peak_value,peak_position
01061601-2fcf-4c0d-ac80-7a60ae69acb0,2021-02-07,0.8546349206349235,1
01061601-2fcf-4c0d-ac80-7a60ae69acb0,2021-12-29,0.8739909297052147,2
01061601-2fcf-4c0d-ac80-7a60ae69acb0,2022-04-23,0.6953106575963733,1
01061601-2fcf-4c0d-ac80-7a60ae69acb0,2023-01-08,0.725775510204084,1
01061601-2fcf-4c0d-ac80-7a60ae69acb0,2023-05-18,0.5968514739229,2
01061601-2fcf-4c0d-ac80-7a60ae69acb0,2024-01-08,0.9140045351473933,1
01061601-2fcf-4c0d-ac80-7a60ae69acb0,2024-05-22,0.8460408163265313,2
01061601-2fcf-4c0d-ac80-7a60ae69acb0,2024-12-08,0.8376258503401373,3
0110931d-df18-4c6a-b078-071c3423958a,2020-05-03,0.5347331821617543,1
0110931d-df18-4c6a-b078-071c3423958a,2020-12-19,0.6249818594104317,2
0110931d-df18-4c6a-b078-071c3423958a,2021-05-18,0.4084656084656091,1
0110931d-df18-4c6a-b078-071c3423958a,2021-12-24,0.7962925170068016,2
0110931d-df18-4c6a-b078-071c3423958a,2024-04-27,0.6182811791383226,1
01150146-168c-49ba-afae-9e70e45b24ea,2020-04-08,0.7585691609977323,1
01150146-168c-49ba-afae-9e70e45b24ea,2020-12-19,0.7569433106575967,2
01150146-168c-49ba-afae-9e70e45b24ea,2021-04-23,0.668995464852608,1
01150146-168c-49ba-afae-9e70e45b24ea,2021-12-29,0.5202108843537426,2
01150146-168c-49ba-afae-9e70e45b24ea,2023-01-08,0.6620340136054417,1
01150146-168c-49ba-afae-9e70e45b24ea,2023-05-08,0.5507256235827662,2
01150146-168c-49ba-afae-9e70e45b24ea,2023-12-24,0.7928934240362819,3
01150146-168c-49ba-afae-9e70e45b24ea,2024-04-22,0.768861678004535,1
0128f9ad-ae52-4191-86fe-75d61aa40009,2020-04-08,0.6068662131519278,1
0128f9ad-ae52-4191-86fe-75d61aa40009,2020-12-04,0.7063072562358281,2
0128f9ad-ae52-4191-86fe-75d61aa40009,2021-12-29,0.5054693877551029,1
0128f9ad-ae52-4191-86fe-75d61aa40009,2023-12-19,0.6563718820861674,1
0128f9ad-ae52-4191-86fe-75d61aa40009,2024-04-27,0.5242539682539697,1
0130c0a0-f931-47a9-bce4-7ccee185365f,2021-01-03,0.6769259259259258,1
0130c0a0-f931-47a9-bce4-7ccee185365f,2021-12-29,0.8054149659863955,2
0130c0a0-f931-47a9-bce4-7ccee185365f,2022-12-19,0.7139569160997734,1
0130c0a0-f931-47a9-bce4-7ccee185365f,2024-01-23,0.794641723356011,1
0140e8d1-c764-4a4b-b2d8-24aa8d04b863,2020-04-03,0.601612244897959,1
0140e8d1-c764-4a4b-b2d8-24aa8d04b863,2020-12-04,0.6048401360544224,2
0140e8d1-c764-4a4b-b2d8-24aa8d04b863,2021-12-29,0.6208095238095249,1
0140e8d1-c764-4a4b-b2d8-24aa8d04b863,2022-12-19,0.45357596371881953,1
0140e8d1-c764-4a4b-b2d8-24aa8d04b863,2024-01-23,0.5173888888888888,1
0140e8d1-c764-4a4b-b2d8-24aa8d04b863,2024-05-02,0.6090113378684817,2
0141dfb6-98dd-4964-8c89-939eb60d0073,2020-05-03,0.6574920634920643,1
0141dfb6-98dd-4964-8c89-939eb60d0073,2020-12-14,0.8460725623582777,2
0141dfb6-98dd-4964-8c89-939eb60d0073,2021-12-24,0.7895948601662905,1
0141dfb6-98dd-4964-8c89-939eb60d0073,2022-05-08,0.6203752834467142,1
0141dfb6-98dd-4964-8c89-939eb60d0073,2022-12-04,0.4371609977324258,2
0141dfb6-98dd-4964-8c89-939eb60d0073,2023-05-13,0.5882964852607712,1
0141dfb6-98dd-4964-8c89-939eb60d0073,2023-12-04,0.7907097505668914,2
0141dfb6-98dd-4964-8c89-939eb60d0073,2024-05-02,0.7113832199546507,1
01624fd7-a4ca-403d-b53f-baa96d263f6d,2020-12-14,0.7136802721088444,1
01624fd7-a4ca-403d-b53f-baa96d263f6d,2021-12-29,0.6334875283446719,1
01624fd7-a4ca-403d-b53f-baa96d263f6d,2023-12-29,0.7621111111111117,1
01624fd7-a4ca-403d-b53f-baa96d263f6d,2024-04-22,0.7480657596371899,1
01634d8b-e862-498d-83d1-0b48f3e46ec8,2020-05-23,0.5742018140589585,1
01634d8b-e862-498d-83d1-0b48f3e46ec8,2020-12-04,0.615987528344672,2
01634d8b-e862-498d-83d1-0b48f3e46ec8,2021-12-29,0.6333356009070292,1
01634d8b-e862-498d-83d1-0b48f3e46ec8,2022-04-28,0.5765521541950125,1
01634d8b-e862-498d-83d1-0b48f3e46ec8,2023-01-08,0.5297301587301595,1
01634d8b-e862-498d-83d1-0b48f3e46ec8,2023-12-24,0.700390022675738,2
01634d8b-e862-498d-83d1-0b48f3e46ec8,2024-04-22,0.6827936507936523,1
0177a187-3cd3-48ca-8876-34e1400948e9,2020-03-29,0.537122448979592,1
0177a187-3cd3-48ca-8876-34e1400948e9,2020-12-19,0.8616609977324259,2
0177a187-3cd3-48ca-8876-34e1400948e9,2021-06-02,0.6039104308390033,1
0177a187-3cd3-48ca-8876-34e1400948e9,2022-01-08,0.5783673469387767,1
0177a187-3cd3-48ca-8876-34e1400948e9,2024-02-12,0.8210763416477705,1
017b0181-1f40-4d0e-bec0-0d67c9ea1004,2020-05-13,0.6196235827664406,1
017b0181-1f40-4d0e-bec0-0d67c9ea1004,2020-11-29,0.7352233560090704,2
017b0181-1f40-4d0e-bec0-0d67c9ea1004,2021-04-23,0.4796409674981101,1
017b0181-1f40-4d0e-bec0-0d67c9ea1004,2022-01-03,0.5611882086167812,1
